Source;Target;Weight
74;134;0.26264953503719357
166;353;0.25
93;219;0.2313782131597592
93;144;0.27894294565112987
177;4;0.2313782131597592
143;325;0.3010299956639812
75;189;0.27894294565112987
186;367;1.0
367;340;0.38685280723454163
354;95;0.5
121;86;1.0
342;80;0.26264953503719357
169;335;0.3333333333333333
141;11;0.2313782131597592
189;275;0.3333333333333333
266;368;0.25
368;112;0.25
323;336;0.2313782131597592
356;186;0.23981246656813146
145;166;0.26264953503719357
346;158;1.0
38;85;1.0
203;359;0.25
260;326;0.27894294565112987
122;369;0.2313782131597592
369;195;0.23981246656813146
3;370;0.25
370;65;0.27894294565112987
222;217;0.38685280723454163
16;87;0.26264953503719357
32;245;0.2313782131597592
77;371;0.27894294565112987
371;152;0.2313782131597592
96;372;0.26264953503719357
372;308;1.0
221;57;0.25
339;277;0.2313782131597592
197;310;0.38685280723454163
240;330;0.3333333333333333
154;92;1.0
31;70;0.27894294565112987
49;90;0.3010299956639812
353;127;0.26264953503719357
191;44;0.27894294565112987
73;119;1.0
327;55;0.25
335;4;0.26264953503719357
132;224;0.23981246656813146
121;105;0.2313782131597592
1;373;0.3333333333333333
373;92;0.38685280723454163
243;276;0.27894294565112987
96;118;0.3010299956639812
64;275;1.0
98;64;0.23981246656813146
49;257;0.3010299956639812
87;300;0.26264953503719357
35;374;0.25
374;311;0.25
363;139;0.5
25;65;0.3333333333333333
372;362;0.27894294565112987
57;375;0.27894294565112987
375;113;0.38685280723454163
319;376;0.23981246656813146
376;210;0.2313782131597592
202;342;0.23981246656813146
287;72;0.38685280723454163
49;21;0.27894294565112987
373;329;0.27894294565112987
358;74;0.26264953503719357
45;348;0.25
230;9;0.26264953503719357
176;50;0.5
241;10;0.3010299956639812
292;352;0.26264953503719357
252;293;0.25
208;224;1.0
319;329;0.27894294565112987
314;365;1.0
178;270;0.5
231;152;0.27894294565112987
157;197;0.27894294565112987
9;72;0.25
159;377;0.5
377;235;1.0
370;378;0.3010299956639812
378;17;0.5
5;178;0.3333333333333333
114;130;0.26264953503719357
336;325;0.5
309;379;0.2313782131597592
379;371;0.23981246656813146
293;375;0.2313782131597592
10;200;0.38685280723454163
324;82;0.25
243;199;0.27894294565112987
90;311;0.3333333333333333
335;226;0.27894294565112987
269;157;0.3333333333333333
4;279;0.2313782131597592
53;192;0.38685280723454163
13;185;0.3010299956639812
76;380;0.5
380;279;0.26264953503719357
27;318;0.5
253;381;0.3333333333333333
381;259;0.3010299956639812
72;382;0.27894294565112987
382;245;0.5
358;200;1.0
207;260;0.27894294565112987
48;383;0.3333333333333333
383;275;1.0
365;248;0.5
167;384;0.26264953503719357
384;0;0.3010299956639812
133;157;0.23981246656813146
54;141;0.3010299956639812
7;295;1.0
134;347;0.38685280723454163
134;351;0.26264953503719357
137;266;0.2313782131597592
307;75;0.23981246656813146
365;377;0.27894294565112987
115;119;0.38685280723454163
252;385;0.23981246656813146
385;349;0.25
105;182;0.27894294565112987
193;10;0.23981246656813146
289;45;0.5
300;384;0.3010299956639812
332;309;0.23981246656813146
138;218;0.26264953503719357
115;386;0.23981246656813146
386;190;0.23981246656813146
155;146;0.3333333333333333
303;288;0.3010299956639812
356;65;0.23981246656813146
237;140;0.3010299956639812
44;121;0.5
259;63;0.27894294565112987
243;174;0.5
307;387;0.25
387;196;0.26264953503719357
2;388;0.26264953503719357
388;17;0.25
247;389;0.3333333333333333
389;169;0.5
148;77;0.25
113;283;0.3333333333333333
168;158;0.3010299956639812
352;193;0.23981246656813146
261;113;1.0
6;360;0.3010299956639812
368;175;0.25
218;67;0.27894294565112987
137;119;0.38685280723454163
28;119;0.5
210;390;1.0
390;256;0.27894294565112987
96;72;0.38685280723454163
238;336;0.5
388;68;0.23981246656813146
115;304;0.5
98;33;0.3333333333333333
164;160;0.26264953503719357
28;292;1.0
139;275;0.38685280723454163
77;36;0.27894294565112987
313;346;0.23981246656813146
129;189;0.23981246656813146
251;346;0.27894294565112987
354;384;0.38685280723454163
97;185;1.0
148;391;0.25
391;284;0.5
78;218;0.26264953503719357
141;305;0.3010299956639812
275;109;0.3010299956639812
137;111;0.5
288;392;0.38685280723454163
392;314;0.27894294565112987
318;76;0.26264953503719357
202;266;0.2313782131597592
284;393;0.38685280723454163
393;65;0.2313782131597592
354;241;0.3333333333333333
74;394;0.23981246656813146
394;358;0.25
179;48;1.0
330;320;0.38685280723454163
288;395;0.2313782131597592
395;187;0.3010299956639812
100;396;0.38685280723454163
396;225;0.2313782131597592
137;397;0.2313782131597592
397;131;0.27894294565112987
5;394;0.5
202;173;0.23981246656813146
270;398;0.25
398;27;0.23981246656813146
201;344;0.5
15;156;1.0
97;57;0.27894294565112987
117;379;0.27894294565112987
356;20;0.38685280723454163
168;200;0.38685280723454163
138;340;0.23981246656813146
227;177;0.27894294565112987
56;279;0.3333333333333333
34;258;0.27894294565112987
119;394;0.27894294565112987
48;382;0.23981246656813146
393;304;1.0
221;112;0.38685280723454163
230;86;0.26264953503719357
209;399;1.0
399;346;0.5
187;106;0.38685280723454163
126;237;0.3010299956639812
319;400;1.0
400;157;0.26264953503719357
12;91;0.27894294565112987
70;401;0.38685280723454163
401;189;0.27894294565112987
294;311;0.26264953503719357
122;402;0.25
402;248;0.23981246656813146
326;403;0.23981246656813146
403;198;0.38685280723454163
350;188;1.0
330;249;0.5
241;2;0.23981246656813146
271;404;0.25
404;120;0.2313782131597592
92;405;0.5
405;220;1.0
150;325;0.2313782131597592
164;406;1.0
406;169;0.2313782131597592
201;298;0.23981246656813146
78;219;0.25
354;238;0.26264953503719357
204;103;0.3333333333333333
144;257;0.2313782131597592
30;53;0.38685280723454163
279;220;0.2313782131597592
5;54;0.3010299956639812
263;407;0.23981246656813146
407;197;0.26264953503719357
231;408;0.38685280723454163
408;3;0.5
305;80;0.3333333333333333
97;335;0.23981246656813146
2;409;0.3010299956639812
409;338;0.25
304;111;0.5
48;312;0.27894294565112987
298;396;0.2313782131597592
355;161;0.2313782131597592
81;195;0.23981246656813146
369;323;1.0
222;256;0.3333333333333333
244;410;0.27894294565112987
410;209;0.3010299956639812
32;411;0.25
411;309;0.23981246656813146
218;412;0.3333333333333333
412;411;0.23981246656813146
206;413;0.5
413;148;1.0
181;414;0.2313782131597592
414;308;0.38685280723454163
264;415;0.3333333333333333
415;304;0.5
325;416;0.25
416;349;0.27894294565112987
305;417;0.23981246656813146
417;378;0.25
180;181;0.27894294565112987
52;198;0.38685280723454163
62;215;0.2313782131597592
413;418;1.0
418;15;1.0
122;419;0.38685280723454163
419;86;0.26264953503719357
174;325;0.26264953503719357
310;100;0.5
177;420;0.3010299956639812
420;402;0.26264953503719357
97;371;0.25
131;149;0.3010299956639812
260;389;1.0
133;421;0.3333333333333333
421;412;0.23981246656813146
7;56;1.0
160;396;0.3010299956639812
21;374;0.2313782131597592
87;171;0.3010299956639812
228;388;0.25
316;59;0.3010299956639812
179;359;0.38685280723454163
271;348;0.2313782131597592
85;157;0.3010299956639812
350;283;0.38685280723454163
127;76;0.5
23;422;0.2313782131597592
422;37;0.3333333333333333
417;248;1.0
327;423;0.23981246656813146
423;223;0.38685280723454163
175;196;0.27894294565112987
423;424;0.25
424;300;0.3010299956639812
37;425;0.27894294565112987
425;297;0.26264953503719357
15;426;0.3010299956639812
426;32;0.27894294565112987
214;427;0.27894294565112987
427;337;0.3010299956639812
311;358;0.27894294565112987
37;428;0.38685280723454163
428;48;0.38685280723454163
310;316;0.38685280723454163
196;179;0.3010299956639812
392;259;0.26264953503719357
390;293;0.27894294565112987
3;95;0.27894294565112987
109;429;0.3333333333333333
429;417;0.5
248;430;0.26264953503719357
430;96;0.3010299956639812
251;307;0.38685280723454163
361;430;0.3010299956639812
170;235;0.3333333333333333
403;290;0.38685280723454163
328;62;0.27894294565112987
417;273;0.3333333333333333
55;431;0.27894294565112987
431;242;1.0
171;432;0.23981246656813146
432;365;0.23981246656813146
108;433;0.5
433;170;0.25
199;221;0.26264953503719357
211;413;0.3333333333333333
125;219;0.26264953503719357
395;352;0.2313782131597592
54;89;0.38685280723454163
63;434;0.2313782131597592
434;301;0.23981246656813146
6;61;0.25
299;167;0.38685280723454163
157;435;0.25
435;172;0.25
163;436;0.5
436;137;0.23981246656813146
285;72;1.0
191;234;0.3333333333333333
141;143;0.5
307;437;1.0
437;219;0.25
382;110;0.25
222;198;0.2313782131597592
419;311;0.38685280723454163
82;438;0.23981246656813146
438;422;0.2313782131597592
16;230;0.23981246656813146
138;288;0.25
420;416;0.38685280723454163
14;156;0.3333333333333333
198;240;0.5
319;36;0.26264953503719357
428;271;0.23981246656813146
226;147;0.38685280723454163
262;439;0.25
439;386;0.3010299956639812
328;265;0.23981246656813146
222;80;0.27894294565112987
85;331;0.3010299956639812
400;424;0.3333333333333333
122;184;0.3333333333333333
148;335;0.23981246656813146
18;440;0.3333333333333333
440;399;0.25
432;140;0.2313782131597592
268;56;0.25
342;441;0.25
441;229;0.25
396;158;1.0
398;218;1.0
329;188;0.38685280723454163
356;33;0.5
428;419;0.25
388;274;0.2313782131597592
310;284;0.5
429;311;0.3010299956639812
373;358;0.38685280723454163
267;65;0.2313782131597592
114;365;0.5
113;383;0.38685280723454163
127;442;0.2313782131597592
442;167;0.38685280723454163
204;68;0.27894294565112987
171;131;0.38685280723454163
339;275;0.5
38;395;0.5
328;339;0.26264953503719357
247;200;0.26264953503719357
182;139;0.3010299956639812
117;103;0.27894294565112987
355;373;0.23981246656813146
36;413;0.26264953503719357
136;201;0.3010299956639812
207;443;0.3333333333333333
443;348;1.0
249;422;0.2313782131597592
257;278;0.38685280723454163
365;32;0.26264953503719357
349;84;0.38685280723454163
306;254;0.5
373;210;1.0
287;232;0.25
220;308;0.23981246656813146
167;55;0.25
210;219;1.0
190;133;0.26264953503719357
39;150;0.27894294565112987
131;263;0.38685280723454163
322;204;0.23981246656813146
418;174;0.38685280723454163
440;444;0.5
444;320;0.23981246656813146
246;445;0.38685280723454163
445;286;0.25
166;381;0.25
330;446;1.0
446;138;0.3010299956639812
179;126;0.25
110;361;1.0
251;6;0.5
333;150;0.26264953503719357
117;256;0.27894294565112987
222;328;1.0
59;334;0.5
230;131;0.26264953503719357
93;447;0.27894294565112987
447;9;0.3333333333333333
416;411;0.3333333333333333
318;394;0.26264953503719357
305;201;1.0
27;231;0.3010299956639812
361;285;1.0
115;448;0.25
448;291;0.38685280723454163
356;372;0.3333333333333333
358;207;1.0
83;42;0.25
31;143;0.3010299956639812
272;446;0.2313782131597592
255;120;0.26264953503719357
349;445;0.2313782131597592
379;270;1.0
398;446;0.25
432;0;0.25
272;449;0.26264953503719357
449;244;0.38685280723454163
28;289;0.26264953503719357
440;232;0.5
241;345;0.3010299956639812
94;185;0.38685280723454163
88;450;0.25
450;204;0.2313782131597592
257;451;0.5
451;259;0.5
7;220;1.0
389;160;1.0
177;384;0.3010299956639812
377;223;0.23981246656813146
177;452;0.23981246656813146
452;33;0.3333333333333333
24;394;0.3333333333333333
186;402;0.27894294565112987
155;17;0.3010299956639812
112;453;0.38685280723454163
453;402;0.2313782131597592
368;360;0.27894294565112987
426;222;1.0
224;299;0.26264953503719357
114;128;0.38685280723454163
319;274;0.5
329;23;0.27894294565112987
309;128;0.3333333333333333
114;454;0.27894294565112987
454;160;0.26264953503719357
168;302;0.5
246;262;0.5
344;152;1.0
302;60;0.5
240;294;1.0
305;224;0.5
182;86;0.3333333333333333
430;158;0.27894294565112987
202;240;0.2313782131597592
219;114;0.2313782131597592
366;179;0.23981246656813146
351;120;0.3333333333333333
201;281;0.3333333333333333
25;56;0.27894294565112987
374;53;0.5
45;59;0.26264953503719357
360;455;0.38685280723454163
455;220;0.5
70;362;0.38685280723454163
367;352;0.3333333333333333
391;104;0.2313782131597592
194;370;0.25
106;201;0.3333333333333333
58;311;0.26264953503719357
276;456;0.25
456;139;0.5
189;457;0.3333333333333333
457;66;0.26264953503719357
143;0;0.23981246656813146
161;186;0.5
88;326;0.23981246656813146
443;458;0.3010299956639812
458;295;0.38685280723454163
319;375;1.0
404;223;0.27894294565112987
281;228;0.26264953503719357
267;198;0.27894294565112987
101;383;0.38685280723454163
454;459;0.27894294565112987
459;115;0.2313782131597592
349;99;0.5
351;76;0.5
199;10;0.5
375;10;0.38685280723454163
149;185;0.3333333333333333
176;440;0.26264953503719357
229;12;0.38685280723454163
231;162;0.3010299956639812
21;460;0.26264953503719357
460;435;0.3333333333333333
146;301;0.26264953503719357
76;154;0.3333333333333333
453;86;0.38685280723454163
459;137;0.3333333333333333
440;100;0.25
458;461;0.3333333333333333
461;279;1.0
244;278;0.38685280723454163
375;356;0.3010299956639812
30;211;0.3010299956639812
338;92;0.38685280723454163
157;85;0.26264953503719357
139;462;0.23981246656813146
462;278;0.38685280723454163
91;336;0.26264953503719357
293;150;0.26264953503719357
17;76;0.5
115;463;0.23981246656813146
463;206;0.2313782131597592
421;464;0.25
464;42;0.3333333333333333
142;132;0.23981246656813146
248;266;0.27894294565112987
319;24;0.38685280723454163
321;358;0.27894294565112987
334;358;0.25
240;140;0.27894294565112987
328;384;0.2313782131597592
198;465;0.27894294565112987
465;354;0.25
198;255;0.5
317;41;0.23981246656813146
351;134;0.27894294565112987
32;383;0.38685280723454163
384;466;0.26264953503719357
466;168;0.25
92;467;0.5
467;45;0.5
88;384;0.38685280723454163
374;252;0.5
272;77;1.0
126;27;0.23981246656813146
425;258;0.3010299956639812
30;353;0.27894294565112987
375;365;0.2313782131597592
338;31;0.26264953503719357
238;468;0.5
468;425;0.3333333333333333
296;166;0.27894294565112987
41;352;0.5
110;48;0.3010299956639812
416;47;0.3333333333333333
40;180;0.3010299956639812
39;48;0.38685280723454163
253;341;1.0
161;329;0.27894294565112987
429;21;0.5
142;442;0.26264953503719357
163;403;0.5
28;435;0.23981246656813146
186;107;0.2313782131597592
462;2;0.3333333333333333
89;469;0.3333333333333333
469;98;0.25
319;460;0.25
157;470;1.0
470;395;0.5
183;215;0.3010299956639812
17;471;1.0
471;351;0.27894294565112987
237;472;0.3010299956639812
472;162;0.38685280723454163
353;85;0.25
468;399;0.2313782131597592
125;135;0.3010299956639812
155;170;1.0
40;374;0.25
82;252;0.23981246656813146
373;450;0.5
353;473;1.0
473;334;0.3010299956639812
376;278;0.27894294565112987
38;474;0.25
474;321;0.38685280723454163
200;475;0.3333333333333333
475;146;0.3010299956639812
331;476;0.3333333333333333
476;132;0.25
378;136;0.38685280723454163
303;477;0.3333333333333333
477;469;1.0
150;456;0.3333333333333333
277;308;0.25
7;478;0.26264953503719357
478;357;0.27894294565112987
390;443;0.23981246656813146
25;375;0.5
21;111;0.25
122;447;0.23981246656813146
44;479;0.27894294565112987
479;238;0.26264953503719357
375;374;0.25
331;480;0.2313782131597592
480;318;0.2313782131597592
72;46;0.26264953503719357
327;250;0.3010299956639812
463;29;0.26264953503719357
184;70;0.38685280723454163
99;51;0.5
478;348;0.27894294565112987
252;481;0.27894294565112987
481;451;0.2313782131597592
420;252;0.23981246656813146
410;203;0.26264953503719357
256;340;0.3333333333333333
407;274;0.2313782131597592
63;482;1.0
482;10;1.0
221;183;0.3010299956639812
77;256;0.2313782131597592
72;483;0.3333333333333333
483;3;0.25
372;126;0.3333333333333333
392;192;0.25
395;473;0.38685280723454163
213;9;1.0
336;393;0.5
263;202;0.26264953503719357
47;349;1.0
207;484;0.26264953503719357
484;322;0.5
217;39;0.25
82;370;0.3333333333333333
471;275;0.3010299956639812
298;357;0.38685280723454163
115;434;0.3333333333333333
6;459;0.23981246656813146
296;291;0.3333333333333333
119;248;0.2313782131597592
418;82;1.0
266;476;0.3333333333333333
399;485;0.5
485;236;0.26264953503719357
434;486;0.3333333333333333
486;331;0.5
28;80;0.38685280723454163
5;163;0.27894294565112987
330;264;0.3010299956639812
457;487;1.0
487;164;0.23981246656813146
93;476;0.27894294565112987
412;359;1.0
161;488;0.2313782131597592
488;82;0.2313782131597592
194;489;0.3333333333333333
489;125;0.5
5;402;0.26264953503719357
223;372;0.38685280723454163
446;247;1.0
409;466;0.3333333333333333
377;490;0.38685280723454163
490;194;0.3010299956639812
219;476;0.38685280723454163
21;24;0.26264953503719357
77;37;0.25
320;374;1.0
238;491;0.3333333333333333
491;434;0.27894294565112987
461;127;0.3010299956639812
106;492;0.26264953503719357
492;448;0.2313782131597592
144;11;0.27894294565112987
270;71;0.3333333333333333
322;477;0.38685280723454163
190;332;0.26264953503719357
245;493;0.26264953503719357
493;422;0.26264953503719357
442;258;0.25
226;438;0.3010299956639812
413;463;0.23981246656813146
206;487;0.3333333333333333
486;221;0.27894294565112987
263;460;0.3010299956639812
283;236;0.5
85;177;0.2313782131597592
276;446;0.23981246656813146
134;170;0.5
231;178;0.3333333333333333
381;494;0.3010299956639812
494;172;0.23981246656813146
127;462;0.3333333333333333
214;495;0.38685280723454163
495;334;0.27894294565112987
371;81;0.38685280723454163
41;496;0.38685280723454163
496;417;0.26264953503719357
364;286;0.26264953503719357
429;497;0.26264953503719357
497;250;0.2313782131597592
85;82;0.38685280723454163
407;60;0.5
479;49;0.25
171;90;0.23981246656813146
267;498;0.3333333333333333
498;209;0.27894294565112987
115;499;0.23981246656813146
499;189;0.5
127;500;0.27894294565112987
500;486;0.23981246656813146
315;501;0.3010299956639812
501;139;0.25
108;38;0.3010299956639812
133;53;0.5
75;502;0.5
502;411;1.0
368;72;1.0
487;130;0.23981246656813146
317;214;0.2313782131597592
387;503;1.0
503;68;1.0
186;478;1.0
309;452;0.5
444;380;1.0
394;504;0.2313782131597592
504;309;0.25
151;268;0.25
66;257;0.26264953503719357
348;390;0.26264953503719357
476;290;0.3010299956639812
117;177;0.38685280723454163
46;133;0.26264953503719357
21;134;0.3010299956639812
61;495;1.0
450;487;0.3333333333333333
3;275;0.3010299956639812
427;43;0.23981246656813146
442;244;0.27894294565112987
315;479;0.3010299956639812
69;349;0.5
220;299;0.27894294565112987
321;111;0.25
26;319;0.25
215;225;1.0
374;158;0.23981246656813146
195;505;0.3333333333333333
505;441;0.25
162;506;0.25
506;414;0.38685280723454163
280;406;0.3333333333333333
302;332;0.38685280723454163
328;432;0.25
195;507;0.25
507;157;0.26264953503719357
129;508;0.23981246656813146
508;208;0.25
27;295;0.5
500;509;1.0
509;92;0.3010299956639812
99;510;0.5
510;423;0.26264953503719357
459;511;0.27894294565112987
511;152;0.3010299956639812
18;52;0.27894294565112987
124;358;0.26264953503719357
382;435;0.38685280723454163
440;475;0.2313782131597592
90;268;0.3010299956639812
181;512;0.38685280723454163
512;89;0.23981246656813146
187;513;0.2313782131597592
513;3;0.27894294565112987
172;2;0.38685280723454163
13;26;0.23981246656813146
85;514;0.23981246656813146
514;130;0.38685280723454163
379;515;0.25
515;198;0.25
131;446;0.3333333333333333
339;356;0.25
241;344;0.5
174;227;0.27894294565112987
329;263;0.2313782131597592
389;370;0.2313782131597592
474;213;0.25
145;350;0.3333333333333333
217;92;0.25
171;516;1.0
516;183;0.27894294565112987
28;497;0.2313782131597592
516;478;0.3010299956639812
387;382;1.0
148;10;0.23981246656813146
279;455;1.0
275;101;0.3333333333333333
255;517;0.3010299956639812
517;370;0.25
48;4;0.25
361;226;0.26264953503719357
292;327;0.27894294565112987
271;146;0.38685280723454163
317;353;0.23981246656813146
249;403;0.38685280723454163
256;518;0.38685280723454163
518;417;0.38685280723454163
59;233;0.25
71;519;0.23981246656813146
519;1;0.26264953503719357
367;520;0.3333333333333333
520;181;0.23981246656813146
105;26;0.26264953503719357
380;412;0.2313782131597592
365;22;0.27894294565112987
247;331;0.26264953503719357
241;393;0.25
40;146;0.2313782131597592
406;269;0.23981246656813146
316;167;0.26264953503719357
126;18;0.3333333333333333
261;119;0.23981246656813146
175;99;0.5
414;521;0.2313782131597592
521;184;0.2313782131597592
499;221;0.5
433;203;0.23981246656813146
275;322;0.3010299956639812
29;484;0.38685280723454163
290;410;1.0
503;409;0.25
279;403;0.5
120;404;0.25
252;121;0.23981246656813146
354;107;0.23981246656813146
326;522;0.2313782131597592
522;265;0.23981246656813146
325;263;0.25
471;283;0.3010299956639812
50;1;0.2313782131597592
437;224;0.26264953503719357
158;523;0.27894294565112987
523;158;0.26264953503719357
490;86;0.3333333333333333
457;524;1.0
524;379;0.38685280723454163
233;322;0.3333333333333333
240;291;0.26264953503719357
298;41;0.38685280723454163
102;316;0.26264953503719357
96;37;0.23981246656813146
196;12;1.0
341;81;0.3333333333333333
427;175;1.0
296;424;0.5
118;220;0.25
77;152;1.0
493;525;0.3010299956639812
525;424;0.27894294565112987
431;31;0.5
264;246;0.25
370;428;0.2313782131597592
125;110;0.3010299956639812
123;505;0.2313782131597592
188;107;0.3010299956639812
336;59;1.0
328;486;0.2313782131597592
33;131;0.23981246656813146
118;497;0.23981246656813146
284;526;0.23981246656813146
526;131;0.27894294565112987
147;527;0.5
527;291;0.26264953503719357
52;193;0.38685280723454163
49;285;0.23981246656813146
375;528;0.23981246656813146
528;55;0.23981246656813146
463;529;0.27894294565112987
529;317;0.3010299956639812
94;311;0.2313782131597592
438;486;0.2313782131597592
228;264;0.38685280723454163
332;436;0.3010299956639812
58;446;0.27894294565112987
179;530;1.0
530;372;0.2313782131597592
282;8;0.3333333333333333
214;442;0.26264953503719357
394;437;0.25
393;232;0.3333333333333333
235;455;0.23981246656813146
149;140;0.3333333333333333
345;15;0.23981246656813146
174;390;0.2313782131597592
225;531;0.25
531;464;0.38685280723454163
380;340;0.26264953503719357
438;363;0.38685280723454163
338;218;0.26264953503719357
378;420;0.5
171;334;0.38685280723454163
334;407;0.3010299956639812
193;393;0.2313782131597592
415;262;0.3333333333333333
303;532;0.3010299956639812
532;519;0.27894294565112987
154;376;0.38685280723454163
404;409;0.3333333333333333
41;250;0.25
120;78;0.26264953503719357
34;533;0.3010299956639812
533;232;0.25
461;534;0.38685280723454163
534;1;0.27894294565112987
354;66;0.26264953503719357
300;485;0.3010299956639812
436;94;0.2313782131597592
519;535;0.23981246656813146
535;485;1.0
195;262;0.26264953503719357
0;134;0.27894294565112987
238;510;1.0
85;536;0.38685280723454163
536;452;0.3333333333333333
187;248;0.26264953503719357
531;461;0.23981246656813146
293;537;0.23981246656813146
537;187;0.26264953503719357
290;31;0.23981246656813146
210;317;0.23981246656813146
491;221;0.26264953503719357
17;538;1.0
538;46;0.5
4;539;0.27894294565112987
539;1;0.25
205;540;0.23981246656813146
540;191;0.5
505;510;0.38685280723454163
161;495;0.27894294565112987
466;150;0.3333333333333333
207;246;0.26264953503719357
398;94;0.25
186;541;1.0
541;186;1.0
420;143;0.38685280723454163
191;47;0.26264953503719357
65;76;0.5
493;172;0.2313782131597592
338;525;0.26264953503719357
24;31;1.0
273;258;0.25
350;433;0.23981246656813146
168;74;0.23981246656813146
249;499;0.5
457;408;1.0
222;130;0.3010299956639812
185;400;0.26264953503719357
462;355;0.38685280723454163
238;373;0.5
346;186;0.26264953503719357
515;298;0.38685280723454163
469;255;0.38685280723454163
500;9;0.5
334;497;0.2313782131597592
185;213;0.2313782131597592
296;542;0.3333333333333333
542;278;0.23981246656813146
444;164;0.3333333333333333
3;84;0.2313782131597592
5;186;0.26264953503719357
43;88;0.38685280723454163
269;342;0.26264953503719357
116;313;0.2313782131597592
199;330;0.26264953503719357
34;476;0.23981246656813146
178;223;0.25
424;175;0.38685280723454163
402;129;0.25
160;188;0.27894294565112987
195;390;0.26264953503719357
262;272;0.3333333333333333
195;543;0.25
543;124;0.5
125;375;0.26264953503719357
363;182;0.23981246656813146
373;261;0.25
281;307;0.3333333333333333
305;364;0.26264953503719357
128;139;0.23981246656813146
413;83;0.25
474;237;0.25
335;75;0.27894294565112987
45;337;0.27894294565112987
303;319;0.2313782131597592
37;471;0.3010299956639812
159;494;0.3333333333333333
469;8;0.23981246656813146
133;158;0.27894294565112987
541;410;0.2313782131597592
157;544;1.0
544;132;1.0
494;284;0.25
401;526;0.3010299956639812
315;61;0.27894294565112987
537;155;0.23981246656813146
429;472;0.23981246656813146
189;193;1.0
30;297;0.26264953503719357
199;410;0.3010299956639812
7;545;0.3010299956639812
545;90;0.3010299956639812
236;461;0.27894294565112987
366;269;0.27894294565112987
91;289;0.23981246656813146
440;69;0.23981246656813146
176;546;0.27894294565112987
546;214;0.26264953503719357
240;414;0.26264953503719357
137;158;0.3010299956639812
97;289;0.3333333333333333
219;510;0.25
222;30;0.38685280723454163
483;476;0.23981246656813146
127;547;0.3010299956639812
547;18;0.3333333333333333
529;149;0.3333333333333333
331;27;0.38685280723454163
340;14;0.3010299956639812
207;243;1.0
251;306;0.25
351;322;0.23981246656813146
495;394;0.3333333333333333
23;197;0.23981246656813146
89;236;0.5
261;219;0.38685280723454163
351;500;0.38685280723454163
345;244;0.23981246656813146
276;402;0.27894294565112987
135;520;0.23981246656813146
255;548;0.3333333333333333
548;269;0.25
500;1;0.2313782131597592
134;217;0.3333333333333333
5;63;0.27894294565112987
1;549;0.3010299956639812
549;494;0.3010299956639812
289;61;0.23981246656813146
356;68;0.5
525;427;0.23981246656813146
35;550;0.26264953503719357
550;408;0.26264953503719357
525;283;0.23981246656813146
301;551;0.3010299956639812
551;36;0.38685280723454163
341;368;0.26264953503719357
6;245;0.23981246656813146
195;205;0.27894294565112987
204;187;0.5
106;478;0.27894294565112987
139;552;0.27894294565112987
552;279;1.0
453;553;0.3333333333333333
553;463;0.27894294565112987
319;459;0.25
159;82;0.26264953503719357
529;362;0.23981246656813146
539;151;0.3010299956639812
167;138;0.23981246656813146
435;43;0.3010299956639812
478;117;0.3333333333333333
67;42;0.26264953503719357
438;205;0.2313782131597592
120;310;0.3333333333333333
147;183;0.23981246656813146
479;248;0.25
169;554;1.0
554;540;0.27894294565112987
204;77;0.25
224;157;0.38685280723454163
438;555;0.26264953503719357
555;234;0.27894294565112987
420;327;0.27894294565112987
274;210;0.2313782131597592
182;510;0.2313782131597592
301;245;0.25
138;414;0.27894294565112987
373;307;0.3333333333333333
475;16;1.0
74;327;0.2313782131597592
450;133;0.5
498;549;0.3010299956639812
113;504;0.23981246656813146
220;556;0.25
556;366;0.3010299956639812
425;537;0.38685280723454163
455;508;0.23981246656813146
218;371;0.2313782131597592
478;557;0.3010299956639812
557;401;0.38685280723454163
59;81;0.25
261;558;0.23981246656813146
558;457;0.5
432;268;0.23981246656813146
353;559;0.27894294565112987
559;197;0.3333333333333333
165;499;0.26264953503719357
401;52;0.27894294565112987
50;65;0.3010299956639812
245;460;0.5
239;215;0.5
470;281;0.23981246656813146
108;390;0.26264953503719357
550;537;0.38685280723454163
284;560;0.27894294565112987
560;275;0.38685280723454163
474;525;0.23981246656813146
338;71;0.26264953503719357
267;87;0.23981246656813146
453;450;0.25
451;480;0.26264953503719357
273;561;0.38685280723454163
561;446;0.38685280723454163
346;500;0.27894294565112987
250;427;0.38685280723454163
114;112;0.5
2;362;0.2313782131597592
512;120;0.2313782131597592
383;21;0.38685280723454163
502;198;0.27894294565112987
372;200;0.25
263;260;0.26264953503719357
45;249;1.0
468;265;0.5
364;290;0.25
46;562;0.38685280723454163
562;39;0.27894294565112987
165;229;0.2313782131597592
288;551;0.26264953503719357
348;479;0.5
389;563;0.3010299956639812
563;165;0.23981246656813146
449;30;0.2313782131597592
476;308;0.23981246656813146
152;205;1.0
324;550;0.38685280723454163
296;528;0.25
226;271;0.3010299956639812
487;185;0.23981246656813146
271;12;1.0
91;4;0.25
156;564;1.0
564;148;0.27894294565112987
275;499;1.0
42;172;0.3333333333333333
330;282;0.26264953503719357
345;565;0.2313782131597592
565;134;0.5
232;184;0.3333333333333333
435;530;0.27894294565112987
334;566;0.2313782131597592
566;251;0.3333333333333333
429;97;0.38685280723454163
112;54;0.38685280723454163
63;440;0.27894294565112987
487;64;0.23981246656813146
26;34;0.3010299956639812
446;512;0.3010299956639812
408;513;0.38685280723454163
